-0.178284749100815 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0.0897679020303135 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 -0.14155502667075 0
-0.178284749100815 0.0321380346219226 0 0
0.0321380346219226 0.0897679020303135 0 0
0 0 0 0
-0.178284749100815 0 0.189747568499402 0
0 0 0 0
0.189747568499402 0 -0.14155502667075 0
0 0 0 0
0 0.0897679020303135 -0.0136687526787454 0
0 -0.0136687526787454 -0.14155502667075 0
-0.178284749100815 0.0321380346219226 0.189747568499402 0
0.0321380346219226 0.0897679020303135 -0.0136687526787454 0
0.189747568499402 -0.0136687526787454 -0.14155502667075 0
-0.10699746118117 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0.0752152544091918 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0.214457061564312 0
-0.10699746118117 -0.0960163739294104 0 0
-0.0960163739294104 0.0752152544091918 0 0
0 0 0 0
-0.10699746118117 0 -0.127329472543111 0
0 0 0 0
-0.127329472543111 0 0.214457061564312 0
0 0 0 0
0 0.0752152544091918 -0.0599001091955781 0
0 -0.0599001091955781 0.214457061564312 0
-0.10699746118117 -0.0960163739294104 -0.127329472543111 0
-0.0960163739294104 0.0752152544091918 -0.0599001091955781 0
-0.127329472543111 -0.0599001091955781 0.214457061564312 0
0.00355048032564318 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 -0.0573050283633972 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0.0733557987963828 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 -0.119618682241626
0.00355048032564318 0.0825544514857195 0 0
0.0825544514857195 -0.0573050283633972 0 0
0 0 0 0
0 0 0 0
0.00355048032564318 0 0.0706261234583979 0
0 0 0 0
0.0706261234583979 0 0.0733557987963828 0
0 0 0 0
0.00355048032564318 0 0 0.116259869212816
0 0 0 0
0 0 0 0
0.116259869212816 0 0 -0.119618682241626
0 0 0 0
0 -0.0573050283633972 0.0260266737161774 0
0 0.0260266737161774 0.0733557987963828 0
0 0 0 0
0 0 0 0
0 -0.0573050283633972 0 0.0598729080733265
0 0 0 0
0 0.0598729080733265 0 -0.119618682241626
0 0 0 0
0 0 0 0
0 0 0.0733557987963828 -0.0572992605392373
0 0 -0.0572992605392373 -0.119618682241626
0.00355048032564318 0.0825544514857195 0.0706261234583979 0
0.0825544514857195 -0.0573050283633972 0.0260266737161774 0
0.0706261234583979 0.0260266737161774 0.0733557987963828 0
0 0 0 0
0.00355048032564318 0.0825544514857195 0 0.116259869212816
0.0825544514857195 -0.0573050283633972 0 0.0598729080733265
0 0 0 0
0.116259869212816 0.0598729080733265 0 -0.119618682241626
0.00355048032564318 0 0.0706261234583979 0.116259869212816
0 0 0 0
0.0706261234583979 0 0.0733557987963828 -0.0572992605392373
0.116259869212816 0 -0.0572992605392373 -0.119618682241626
0 0 0 0
0 -0.0573050283633972 0.0260266737161774 0.0598729080733265
0 0.0260266737161774 0.0733557987963828 -0.0572992605392373
0 0.0598729080733265 -0.0572992605392373 -0.119618682241626
0.00355048032564318 0.0825544514857195 0.0706261234583979 0.116259869212816
0.0825544514857195 -0.0573050283633972 0.0260266737161774 0.0598729080733265
0.0706261234583979 0.0260266737161774 0.0733557987963828 -0.0572992605392373
0.116259869212816 0.0598729080733265 -0.0572992605392373 -0.119618682241626
0.0438830634675902 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0.129265907049633 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 -0.190439975235327 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0.0300346612667131
0.0438830634675902 -0.12253458786034 0 0
-0.12253458786034 0.129265907049633 0 0
0 0 0 0
0 0 0 0
0.0438830634675902 0 0.100358264871718 0
0 0 0 0
0.100358264871718 0 -0.190439975235327 0
0 0 0 0
0.0438830634675902 0 0 0.181836534148357
0 0 0 0
0 0 0 0
0.181836534148357 0 0 0.0300346612667131
0 0 0 0
0 0.129265907049633 -0.0093470225348596 0
0 -0.0093470225348596 -0.190439975235327 0
0 0 0 0
0 0 0 0
0 0.129265907049633 0 0.109988718399969
0 0 0 0
0 0.109988718399969 0 0.0300346612667131
0 0 0 0
0 0 0 0
0 0 -0.190439975235327 -0.109444840995366
0 0 -0.109444840995366 0.0300346612667131
0.0438830634675902 -0.12253458786034 0.100358264871718 0
-0.12253458786034 0.129265907049633 -0.0093470225348596 0
0.100358264871718 -0.0093470225348596 -0.190439975235327 0
0 0 0 0
0.0438830634675902 -0.12253458786034 0 0.181836534148357
-0.12253458786034 0.129265907049633 0 0.109988718399969
0 0 0 0
0.181836534148357 0.109988718399969 0 0.0300346612667131
0.0438830634675902 0 0.100358264871718 0.181836534148357
0 0 0 0
0.100358264871718 0 -0.190439975235327 -0.109444840995366
0.181836534148357 0 -0.109444840995366 0.0300346612667131
0 0 0 0
0 0.129265907049633 -0.0093470225348596 0.109988718399969
0 -0.0093470225348596 -0.190439975235327 -0.109444840995366
0 0.109988718399969 -0.109444840995366 0.0300346612667131
0.0438830634675902 -0.12253458786034 0.100358264871718 0.181836534148357
-0.12253458786034 0.129265907049633 -0.0093470225348596 0.109988718399969
0.100358264871718 -0.0093470225348596 -0.190439975235327 -0.109444840995366
0.181836534148357 0.109988718399969 -0.109444840995366 0.0300346612667131
