0.754837250802666 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0.40778596396558 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0.183406576514244 0
0.754837250802666 0.43601020378992 0 0
0.862588952761143 0.40778596396558 0 0
0 0 0 0
0.754837250802666 0 0.232164666755125 0
0 0 0 0
0.818339007440954 0 0.183406576514244 0
0 0 0 0
0 0.40778596396558 0.55899245175533 0
0 0.663797597400844 0.183406576514244 0
0.754837250802666 0.43601020378992 0.232164666755125 0
0.862588952761143 0.40778596396558 0.55899245175533 0
0.818339007440954 0.663797597400844 0.183406576514244 0
0.0548652207944542 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0.648162458790466 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0.464322625426576 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0.407870164141059
0.0548652207944542 0.736656814115122 0 0
0.217209449969232 0.648162458790466 0 0
0 0 0 0
0 0 0 0
0.0548652207944542 0 0.0748649628367275 0
0 0 0 0
0.317532641580328 0 0.464322625426576 0
0 0 0 0
0.0548652207944542 0 0 0.883575676940382
0 0 0 0
0 0 0 0
0.81523680081591 0 0 0.407870164141059
0 0 0 0
0 0.648162458790466 0.0979811160359532 0
0 0.618644771398976 0.464322625426576 0
0 0 0 0
0 0 0 0
0 0.648162458790466 0 0.701465673511848
0 0 0 0
0 0.81533368723467 0 0.407870164141059
0 0 0 0
0 0 0 0
0 0 0.464322625426576 0.227421439252794
0 0 0.0722730627749115 0.407870164141059
0.0548652207944542 0.736656814115122 0.0748649628367275 0
0.217209449969232 0.648162458790466 0.0979811160359532 0
0.317532641580328 0.618644771398976 0.464322625426576 0
0 0 0 0
0.0548652207944542 0.736656814115122 0 0.883575676940382
0.217209449969232 0.648162458790466 0 0.701465673511848
0 0 0 0
0.81523680081591 0.81533368723467 0 0.407870164141059
0.0548652207944542 0 0.0748649628367275 0.883575676940382
0 0 0 0
0.317532641580328 0 0.464322625426576 0.227421439252794
0.81523680081591 0 0.0722730627749115 0.407870164141059
0 0 0 0
0 0.648162458790466 0.0979811160359532 0.701465673511848
0 0.618644771398976 0.464322625426576 0.227421439252794
0 0.81533368723467 0.0722730627749115 0.407870164141059
0.0548652207944542 0.736656814115122 0.0748649628367275 0.883575676940382
0.217209449969232 0.648162458790466 0.0979811160359532 0.701465673511848
0.317532641580328 0.618644771398976 0.464322625426576 0.227421439252794
0.81523680081591 0.81533368723467 0.0722730627749115 0.407870164141059
