-0.3909586367663 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 -0.204614374553785 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 -0.0780976044479758 0
-0.3909586367663 -0.825390389189124 0 0
-0.337306413799524 -0.679331284714863 0 0
0 0 0 0
-0.926273090299219 -0.0877051237039268 0 0
-0.496542757377028 -0.204614374553785 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
-0.3909586367663 0 -0.208813815144822 0
0 0 0 0
-0.876145103480667 0 -0.222783859819174 0
0 0 0 0
0 0 0 0
0 0 0 0
-0.891088378150016 0 -0.888424960663542 0
0 0 0 0
-0.154569694772363 0 -0.0780976044479758 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 -0.204614374553785 -0.673782044323161 0
0 -0.768428837647662 -0.173266543541104 0
0 0 0 0
0 -0.133729613618925 -0.439620409859344 0
0 -0.180643986677751 -0.0780976044479758 0
-0.3909586367663 -0.825390389189124 -0.208813815144822 0
-0.337306413799524 -0.679331284714863 -0.878010178217664 0
-0.876145103480667 -0.880264681996778 -0.222783859819174 0
-0.926273090299219 -0.0877051237039268 -0.0342791590373963 0
-0.496542757377028 -0.204614374553785 -0.673782044323161 0
-0.570065662963316 -0.768428837647662 -0.173266543541104 0
-0.891088378150016 -0.407038983423263 -0.888424960663542 0
-0.258651344804093 -0.133729613618925 -0.439620409859344 0
-0.154569694772363 -0.180643986677751 -0.0780976044479758 0
-0.006015261169523 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 -0.751625141361728 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 -0.534937062766403 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 -0.0707357737701386
-0.006015261169523 -0.533765742788091 0 0
-0.867946358863264 -0.835122815798968 0 0
0 0 0 0
0 0 0 0
-0.718848166288808 -0.405495091574267 0 0
-0.913809839170426 -0.751625141361728 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
